ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp492,0,1,0,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,492,icp492_timing.csv,404.420292929,0.0,760.920151515,37.6604545455,0.0,723.145434343,0.0,390.652717172,87.7062525253,302.875828283,1586.45242424,,492,0.031743
../benchmarks/icp493,0,1,0,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,493,icp493_timing.csv,413.19220202,0.0,777.939363636,38.7349494949,0.0,739.087727273,0.0,393.514989899,89.4907272727,303.949464646,1614.48555556,,493,0.031764
../benchmarks/icp504,0,1,0,1,0,2,0,2,0,0,2,1,73,37,56,70,2.40687e-05,26438,597592,259,80,136.25,Y,504,icp504_timing.csv,402.834191919,0.0,758.885343434,37.5438484848,0.0,721.22910101,0.0,390.375050505,87.9884141414,302.315020202,1582.52363636,,504,0.031963
../benchmarks/icp505,0,1,0,1,0,2,0,2,1,0,2,1,72,36,55,70,9.61809e-05,25963,620484,263,80,142.65,Y,505,icp505_timing.csv,388.323161616,0.0,759.741808081,37.6962525253,0.0,721.93130303,0.0,390.819979798,89.4082222222,301.340181818,1569.62333333,,505,0.031771
../benchmarks/icp506,0,1,0,1,0,2,0,4,0,0,2,1,78,40,56,70,2.40687e-05,30258,605532,259,80,128.18,Y,506,icp506_timing.csv,423.649767677,0.0,759.819383838,37.369,0.0,722.336575758,0.0,386.371232323,84.9487373737,301.353212121,1600.65757576,,506,0.032116
../benchmarks/icp507,0,1,0,1,0,2,0,4,1,0,2,1,76,38,55,70,9.61809e-05,29240,628424,263,80,134.58,Y,507,icp507_timing.csv,409.789929293,0.0,758.556131313,37.4167575758,0.0,721.024575758,0.0,391.218383838,87.6008888889,303.546474747,1590.42343434,,507,0.03169
../benchmarks/icp528,0,1,0,1,1,0,0,2,0,0,2,1,75,39,56,65,2.88825e-05,24758,586958,248,75,132.89,Y,528,icp528_timing.csv,475.060616162,0.0,760.717494949,37.6382525253,0.0,722.962585859,0.0,387.792767677,84.6011010101,303.121464646,1654.21040404,,528,0.03198
../benchmarks/icp529,0,1,0,1,1,0,0,2,1,0,2,1,75,39,55,65,9.61809e-05,24820,612193,255,75,135.06,Y,529,icp529_timing.csv,468.999272727,0.0,766.507464646,38.0959292929,0.0,728.295646465,0.0,385.98089899,83.4700505051,302.439070707,1651.92484848,,529,0.031678
../benchmarks/icp540,0,1,0,1,1,1,0,2,0,0,2,1,72,37,55,65,2.88825e-05,25446,586492,247,75,133.01,Y,540,icp540_timing.csv,433.298090909,0.0,763.596232323,37.7102525253,0.0,725.77020202,0.0,387.872575758,84.581979798,303.219232323,1615.42424242,,540,0.031685
../benchmarks/icp541,0,1,0,1,1,1,0,2,1,0,2,1,72,37,54,65,9.61809e-05,25121,611023,252,75,141.18,Y,541,icp541_timing.csv,413.382,0.0,758.824606061,37.6022424242,0.0,721.107828283,0.0,389.924474747,87.0536868687,302.799474747,1592.97929293,,541,0.031734
../benchmarks/icp552,0,1,0,1,1,2,0,2,0,0,2,1,83,43,65,65,2.88825e-05,27643,606616,271,75,136.7,Y,552,icp552_timing.csv,427.10630303,0.0,771.934555556,38.2226969697,0.0,733.596555556,0.0,387.64059596,86.4689393939,301.100363636,1616.72080808,,552,0.031749
../benchmarks/icp553,0,1,0,1,1,2,0,2,1,0,2,1,82,42,64,65,9.61809e-05,27339,631147,276,75,141.06,Y,553,icp553_timing.csv,409.891676768,0.0,758.751020202,37.6961616162,0.0,720.940757576,0.0,391.044525253,88.0401818182,302.932686869,1590.11505051,,553,0.031776
../benchmarks/icp554,0,1,0,1,1,2,0,4,0,0,2,1,88,46,66,65,2.88825e-05,31512,613532,271,75,143.41,Y,554,icp554_timing.csv,412.327888889,0.0,759.070828283,37.3340505051,0.0,721.62210101,0.0,388.555828283,87.2334141414,301.252434343,1590.82727273,,554,0.031868
../benchmarks/icp555,0,1,0,1,1,2,0,4,1,0,2,1,87,44,65,65,9.61809e-05,30501,638063,276,75,132.62,Y,555,icp555_timing.csv,430.701636364,0.0,761.168666667,37.7656161616,0.0,723.28759596,0.0,387.057848485,84.7541414141,302.234828283,1609.34373737,,555,0.031754
../benchmarks/icp576,0,1,1,0,0,0,0,2,0,0,2,1,73,37,51,56,1.12993e-05,23448,595114,222,65,114.39,Y,576,icp576_timing.csv,587.451272727,0.0,777.455414141,38.7144747475,0.0,738.621111111,0.0,385.521747475,82.6471616162,302.802262626,1780.78515152,,576,0.031595
../benchmarks/icp577,0,1,1,0,0,0,0,2,1,0,2,1,73,37,51,56,2.54235e-05,23661,622122,225,65,115.04,Y,577,icp577_timing.csv,579.149323232,0.0,760.731030303,37.3950707071,0.0,723.224545455,0.0,384.355141414,82.4935555556,301.795363636,1754.92555556,,577,0.031992
../benchmarks/icp588,0,1,1,0,0,1,0,2,0,0,2,1,75,38,51,56,1.12993e-05,23490,595114,222,65,113.13,Y,588,icp588_timing.csv,604.468979798,0.0,760.953787879,37.4003939394,0.0,723.439888889,0.0,384.354989899,82.8281616162,301.459424242,1780.44858586,,588,0.031595
../benchmarks/icp589,0,1,1,0,0,1,0,2,1,0,2,1,76,38,51,56,2.54235e-05,23710,622634,225,65,115.11,Y,589,icp589_timing.csv,590.60420202,0.0,763.001090909,37.3214545455,0.0,725.566565657,0.0,383.68910101,82.6771919192,300.944626263,1768.09020202,,589,0.031673
../benchmarks/icp600,0,1,1,0,0,2,0,2,0,0,2,1,75,38,52,56,1.12993e-05,25582,595366,229,65,109.87,Y,600,icp600_timing.csv,603.218747475,0.0,760.336515152,37.4048888889,0.0,722.819474747,0.0,384.392272727,82.4646060606,301.860030303,1778.36242424,,600,0.031686
../benchmarks/icp601,0,1,1,0,0,2,0,2,1,0,2,1,75,38,51,56,2.54235e-05,25569,621889,231,65,115.94,Y,601,icp601_timing.csv,578.82340404,0.0,766.679545455,37.8179494949,0.0,728.747474747,0.0,388.228545455,83.3535656566,304.806565657,1764.1189899,,601,0.031747
../benchmarks/icp602,0,1,1,0,0,2,0,4,0,0,2,1,80,41,52,56,1.12993e-05,29441,603306,229,65,108.38,Y,602,icp602_timing.csv,604.878383838,0.0,761.392616162,37.7484545455,0.0,723.530373737,0.0,386.489777778,83.2945555556,303.127181818,1783.35484848,,602,0.031741
../benchmarks/icp603,0,1,1,0,0,2,0,4,1,0,2,1,79,40,52,56,2.54235e-05,28748,629829,231,65,114.01,Y,603,icp603_timing.csv,582.26240404,0.0,759.696080808,37.4380909091,0.0,722.145010101,0.0,384.048141414,82.3066363636,301.674575758,1757.0689899,,603,0.031702
../benchmarks/icp624,0,1,1,0,1,0,0,2,0,0,2,1,73,38,51,52,3.19268e-05,23844,586593,220,60,116.83,Y,624,icp624_timing.csv,627.296818182,0.0,776.66820202,38.5897070707,0.0,737.960060606,0.0,382.87110101,81.3704343434,301.42940404,1817.28666667,,624,0.031844
../benchmarks/icp625,0,1,1,0,1,0,0,2,1,0,2,1,73,38,50,52,3.19268e-05,24168,612469,229,60,117.3,Y,625,icp625_timing.csv,632.546949495,0.0,761.233767677,37.8370606061,0.0,723.282757576,0.0,385.336828283,83.0745353535,302.194909091,1809.58727273,,625,0.031726
../benchmarks/icp636,0,1,1,0,1,1,0,2,0,0,2,1,71,36,52,52,3.19268e-05,24158,586127,219,60,117.75,Y,636,icp636_timing.csv,583.025464646,0.0,759.640868687,37.4645959596,0.0,722.06420202,0.0,383.748515152,82.4422727273,301.239585859,1757.11585859,,636,0.031637
../benchmarks/icp637,0,1,1,0,1,1,0,2,1,0,2,1,70,36,51,52,3.19268e-05,24206,611395,226,60,118.52,Y,637,icp637_timing.csv,577.097333333,0.0,759.396505051,37.4108181818,0.0,721.870707071,0.0,384.947545455,82.8408383838,302.037808081,1751.96525253,,637,0.031671
../benchmarks/icp648,0,1,1,0,1,2,0,2,0,0,2,1,80,41,58,52,3.19268e-05,26257,606251,243,60,116.21,Y,648,icp648_timing.csv,587.27910101,0.0,758.294575758,37.4743232323,0.0,720.705505051,0.0,384.039454545,82.8231919192,301.147838384,1760.3010101,,648,0.032046
../benchmarks/icp649,0,1,1,0,1,2,0,2,1,0,2,1,79,40,57,52,3.19268e-05,26226,631519,250,60,114.82,Y,649,icp649_timing.csv,589.008959596,0.0,758.762525253,37.8101919192,0.0,720.837787879,0.0,386.918141414,83.0745353535,303.775555556,1765.40727273,,649,0.031978
../benchmarks/icp650,0,1,1,0,1,2,0,4,0,0,2,1,85,44,59,52,3.19268e-05,30161,613167,243,60,117.34,Y,650,icp650_timing.csv,581.236484848,0.0,760.335868687,37.4608282828,0.0,722.762464646,0.0,384.482545455,82.1411313131,302.274525253,1756.68282828,,650,0.031735
../benchmarks/icp651,0,1,1,0,1,2,0,4,1,0,2,1,83,42,58,52,3.19268e-05,29515,638435,250,60,112.85,Y,651,icp651_timing.csv,595.443070707,0.0,758.910424242,37.3443131313,0.0,721.452919192,0.0,384.607121212,82.9340505051,301.606121212,1769.69808081,,651,0.032061
../benchmarks/icp672,0,1,1,1,0,0,0,2,0,0,2,1,70,35,56,70,2.40687e-05,24280,597251,252,80,139.68,Y,672,icp672_timing.csv,409.321414141,0.0,762.257,37.7805656566,0.0,724.36020202,0.0,389.317020202,87.0872525253,302.156212121,1591.47535354,,672,0.031752
../benchmarks/icp673,0,1,1,1,0,0,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24030,620675,256,80,141.4,Y,673,icp673_timing.csv,402.989777778,0.0,769.782888889,38.3496969697,0.0,731.317383838,0.0,394.427989899,91.9165252525,302.438888889,1597.37474747,,673,0.031806
../benchmarks/icp684,0,1,1,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,684,icp684_timing.csv,403.696979798,0.0,777.876070707,38.705030303,0.0,739.055181818,0.0,391.390636364,88.4014242424,302.913818182,1602.72363636,,684,0.031743
../benchmarks/icp685,0,1,1,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,685,icp685_timing.csv,417.597313131,0.0,764.92110101,37.7253636364,0.0,727.075484848,0.0,388.690121212,85.6547979798,302.957292929,1601.92858586,,685,0.0317
../benchmarks/icp696,0,1,1,1,0,2,0,2,0,0,2,1,73,37,55,70,2.40687e-05,26455,597536,259,80,137.06,Y,696,icp696_timing.csv,400.875575758,0.0,759.693212121,37.3617272727,0.0,722.218050505,0.0,391.950222222,88.5842424242,303.294010101,1583.33838384,,696,0.031955
../benchmarks/icp697,0,1,1,1,0,2,0,2,1,0,2,1,72,36,55,70,9.61809e-05,25981,620484,263,80,141.12,Y,697,icp697_timing.csv,398.67340404,0.0,759.467353535,37.7310707071,0.0,721.622141414,0.0,391.945969697,89.1252020202,302.749010101,1580.78080808,,697,0.031933
../benchmarks/icp698,0,1,1,1,0,2,0,4,0,0,2,1,78,40,56,70,2.40687e-05,30262,605476,259,80,133.77,Y,698,icp698_timing.csv,406.620787879,0.0,761.475333333,37.828,0.0,723.532747475,0.0,392.117232323,88.693979798,303.350929293,1590.62767677,,698,0.031996
../benchmarks/icp699,0,1,1,1,0,2,0,4,1,0,2,1,76,38,55,70,9.61809e-05,29189,628424,263,80,141.5,Y,699,icp699_timing.csv,396.830292929,0.0,759.678959596,37.438959596,0.0,722.126030303,0.0,392.977767677,88.3155959596,304.589757576,1580.2669697,,699,0.031713
../benchmarks/icp720,0,1,1,1,1,0,0,2,0,0,2,1,73,38,55,70,2.88825e-05,24619,588418,256,80,136.87,Y,720,icp720_timing.csv,437.256555556,0.0,763.826070707,37.8791111111,0.0,725.832494949,0.0,387.253909091,85.2992121212,301.88420202,1619.16030303,,720,0.031708
../benchmarks/icp721,0,1,1,1,1,0,0,2,1,0,2,1,73,38,55,70,9.61809e-05,24449,612176,260,80,136.98,Y,721,icp721_timing.csv,437.28069697,0.0,764.53689899,37.9736666667,0.0,726.445909091,0.0,386.672080808,83.6703737374,302.929212121,1619.24585859,,721,0.031761
../benchmarks/icp732,0,1,1,1,1,1,0,2,0,0,2,1,70,36,55,70,2.40687e-05,24960,588803,257,80,143.24,Y,732,icp732_timing.csv,387.663191919,0.0,759.943191919,37.4711616162,0.0,722.356767677,0.0,396.613181818,90.7293737374,305.807737374,1574.80414141,,732,0.031546
../benchmarks/icp733,0,1,1,1,1,1,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24581,611806,262,80,143.88,Y,733,icp733_timing.csv,383.915030303,0.0,758.990919192,37.5493737374,0.0,721.326161616,0.0,394.302343434,91.299020202,302.92869697,1568.08545455,,733,0.03185
../benchmarks/icp744,0,1,1,1,1,2,0,2,0,0,2,1,80,41,63,70,2.40687e-05,27396,608483,278,80,143.78,Y,744,icp744_timing.csv,384.879767677,0.0,757.80610101,37.5648080808,0.0,720.126434343,0.0,395.72240404,91.2852929293,304.362454545,1568.94878788,,744,0.032028
../benchmarks/icp745,0,1,1,1,1,2,0,2,1,0,2,1,78,39,62,70,9.61809e-05,26993,631486,283,80,141.24,Y,745,icp745_timing.csv,394.486373737,0.0,760.470565657,37.5209191919,0.0,722.832,0.0,390.295131313,86.5218787879,303.698121212,1575.96353535,,745,0.032102
../benchmarks/icp747,0,1,1,1,1,2,0,4,1,0,2,1,82,41,63,70,9.61809e-05,30096,638402,283,80,143.53,Y,747,icp747_timing.csv,386.628010101,0.0,768.659494949,38.1883737374,0.0,730.356313131,0.0,399.033414141,93.9638282828,304.994989899,1584.73676768,,747,0.03169
